sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
90072,CHROMOSOME ANALYSIS-TISSUE,-1,,0.73,APPROVED,EQUAL,Finn Fassbender,1738331014144,4229610,Chromosome analysis,Procedure,MAPS_TO,,<auto>,1738328067334,
90216,Malassezia furfur Culture,-1,,0.86,UNCHECKED,UNREVIEWED,,0,4106082,Malassezia furfur,Observation,MAPS_TO,,<auto>,1738328067399,
80043,HAEMOPHILUS PARAINFLUENZAE,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1738329202168,4197565,Haemophilus parainfluenzae,Observation,MAPS_TO,,<auto>,1738328067498,
80238,CLOSTRIDIUM SPECIES NOT C. PERFRINGENS OR C. SEPTICUM,-1,,0.71,APPROVED,EQUAL,Finn Fassbender,1738330202405,37396163,"Clostridium species, not Clostridium perfringens and not Clostridium septicum",Observation,MAPS_TO,,<auto>,1738328067666,
90754,PASTEURELLA SPECIES,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4227127,Pasteurella,Observation,MAPS_TO,,<auto>,1738328067702,
90038,GENITAL CULTURE,-1,,0.74,APPROVED,INEXACT,Finn Fassbender,1738330900982,4268449,"Genital microscopy, culture and sensitivities",Measurement,MAPS_TO,,Finn Fassbender,1738330900486,
90794,BREVIBACTERIUM CASEI,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4273862,Brevibacterium casei,Observation,MAPS_TO,,<auto>,1738328067809,
80012,CRONOBACTER (ENTEROBACTER) SAKAZAKII,-1,,0.82,APPROVED,EQUAL,Finn Fassbender,1738329044909,40484223,Cronobacter sakazakii,Observation,MAPS_TO,,<auto>,1738328067831,
90261,ANAEROBIC BOTTLE,-1,,0.69,UNCHECKED,UNREVIEWED,,0,3667306,Blood specimen in anaerobic blood culture bottle,Specimen,MAPS_TO,,<auto>,1738328067864,
90729,DESULFOVIBRIO DESULFURICANS,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4348033,Desulfovibrio desulfuricans,Observation,MAPS_TO,,<auto>,1738328067882,
90097,R/O GROUP B BETA STREP,-1,,0.42,UNCHECKED,UNREVIEWED,,0,4183468,Group B streptococcus,Observation,MAPS_TO,,<auto>,1738328067975,
70043,Influenza A/B by DFA - Bronch Lavage,-1,,0.35,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
90074,FOCUSED ANALYSIS,-1,,0.58,UNCHECKED,UNREVIEWED,,0,4142642,Food analysis,Measurement,MAPS_TO,,<auto>,1738328067979,
80044,HAEMOPHILUS SP,-1,,0.93,APPROVED,EQUAL,Finn Fassbender,1738329205467,4323572,Haemophilus,Observation,MAPS_TO,,<auto>,1738328068011,
90795,CANDIDA FAMATA,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4348448,Debaryomyces hansenii,Observation,MAPS_TO,,<auto>,1738328068182,
90098,SWAB- R/O YEAST,-1,,0.34,UNCHECKED,UNREVIEWED,,0,4120698,Swab,Specimen,MAPS_TO,,<auto>,1738328068339,
90039,URINE CULTURE,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1738330872323,4024509,Urine culture,Measurement,MAPS_TO,,<auto>,1738328068389,
90262,CHLAMYDIA CULTURE,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4016251,Chlamydia culture,Measurement,MAPS_TO,,<auto>,1738328068565,
90730,BURKHOLDERIA XENOVORANS,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4328967,Paraburkholderia xenovorans,Observation,MAPS_TO,,<auto>,1738328068590,
80239,"ASPERGILLUS SP. NOT FUMIGATUS, FLAVUS OR NIGER",-1,,0.71,APPROVED,EQUAL,Finn Fassbender,1738330208094,36713984,"Aspergillus species, not Aspergillus fumigatus and not Aspergillus niger and not Aspergillus flavus",Observation,MAPS_TO,,<auto>,1738328068639,
80013,SERRATIA LIQUEFACIENS,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1738329046194,4028952,Serratia liquefaciens,Observation,MAPS_TO,,<auto>,1738328068645,
90218,Carbapenemase Resistant Enterobacteriaceae Screen,-1,,0.83,UNCHECKED,UNREVIEWED,,0,46273311,Carbapenem resistant Enterobacteriaceae,Observation,MAPS_TO,,<auto>,1738328068660,
70045,Immunology (CMV),-1,,0.40,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
80045,BETA STREPTOCOCCUS GROUP B,-1,,0.82,APPROVED,EQUAL,Finn Fassbender,1738329210489,4183468,Group B streptococcus,Observation,MAPS_TO,,<auto>,1738328068795,
90755,STREPTOCOCCUS GALLOLYTICUS SSP. PASTEURIANUS (STREPTOCOCCUS BOVIS),-1,,0.78,UNCHECKED,UNREVIEWED,,0,4222232,Streptococcus gallolyticus subspecies pasteurianus,Observation,MAPS_TO,,<auto>,1738328068798,
90099,NOCARDIA CULTURE,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4044965,Nocardia culture,Measurement,MAPS_TO,,<auto>,1738328068845,
90075,CHROMOSOME ANALYSIS-BLOOD,-1,,0.74,APPROVED,EQUAL,Finn Fassbender,1738331022716,4229610,Chromosome analysis,Procedure,MAPS_TO,,<auto>,1738328068849,
90796,SPOROTHRIX SCHENCKII COMPLEX,-1,,1.00,UNCHECKED,UNREVIEWED,,0,601651,Sporothrix schenckii complex,Observation,MAPS_TO,,<auto>,1738328068925,
90264,BLOOD/AFB CULTURE,-1,,0.44,UNCHECKED,UNREVIEWED,,0,4107893,Blood culture,Measurement,MAPS_TO,,<auto>,1738328069018,
90219,CRE/ESBL/AMP-C Screening,-1,,0.28,UNCHECKED,UNREVIEWED,,0,4064933,Urine screening,Measurement,MAPS_TO,,<auto>,1738328069122,
90042,TREPONEMAL ANTIBODY TEST,-1,,0.79,APPROVED,EQUAL,Finn Fassbender,1738330875691,4240154,Fluorescent treponemal antibody absorption test,Measurement,MAPS_TO,,<auto>,1738328069248,
80014,SERRATIA MARCESCENS,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1738329047429,4140691,Serratia marcescens,Observation,MAPS_TO,,<auto>,1738328069332,
70046,IMMUNOLOGY,-1,,0.74,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
90733,PEPTONIPHILUS (PEPTOSTREPTOCOCCUS) SPECIES,-1,,0.68,UNCHECKED,UNREVIEWED,,0,4348178,Peptostreptococcus,Observation,MAPS_TO,,<auto>,1738328069483,
90756,HERBASPIRILLUM SPECIES,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4022590,Herbaspirillum,Observation,MAPS_TO,,<auto>,1738328069487,
70017,SEROLOGY/BLOOD,-1,,0.33,APPROVED,EQUAL,Finn Fassbender,1738328268203,4001225,Blood specimen,Specimen,MAPS_TO,,Finn Fassbender,1738328267694,
80046,BETA STREPTOCOCCUS GROUP C,-1,,0.83,APPROVED,EQUAL,Finn Fassbender,1738329214310,4229618,"Streptococcus, group C",Observation,MAPS_TO,,<auto>,1738328069592,
90265,BLOOD/FUNGAL CULTURE,-1,,0.63,UNCHECKED,UNREVIEWED,,0,4006847,Fungal blood culture,Measurement,MAPS_TO,,<auto>,1738328069735,
90190,Tissue culture for additional cells,-1,,0.63,UNCHECKED,UNREVIEWED,,0,4300293,Tissue culture,Measurement,MAPS_TO,,<auto>,1738328069803,
90101,EPSTEIN-BARR VIRUS VCA-IgG AB,-1,,0.67,UNCHECKED,UNREVIEWED,,0,42903936,Epstein-Barr virus,Drug,MAPS_TO,,<auto>,1738328069878,
,,-1,,0.00,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
80015,SERRATIA RUBIDAEA,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1738329048489,4183695,Serratia rubidaea,Observation,MAPS_TO,,<auto>,1738328069987,
70047,JOINT FLUID,-1,,0.75,APPROVED,EQUAL,Finn Fassbender,1738328509291,4331823,Joint fluid specimen,Specimen,MAPS_TO,,<auto>,1738328070028,
90076,CHROMOSOME ANALYSIS-AMNIOTIC FLUID,-1,,0.66,APPROVED,EQUAL,Finn Fassbender,1738331027896,4229610,Chromosome analysis,Procedure,MAPS_TO,,Finn Fassbender,1738331027382,
90043,POST MORTEM MYCOLOGY CULTURE,-1,,0.76,APPROVED,EQUAL,Finn Fassbender,1738330879839,4165398,Mycology culture,Measurement,MAPS_TO,,<auto>,1738328070166,
70018,BONE MARROW,-1,,0.81,APPROVED,EQUAL,Finn Fassbender,1738328273162,4000623,Bone marrow specimen,Specimen,MAPS_TO,,Finn Fassbender,1738328272712,
90267,FECAL CULTURE,-1,,0.76,UNCHECKED,UNREVIEWED,,0,4130349,Viral culture,Measurement,MAPS_TO,,<auto>,1738328070340,
90220,"Deparaffinization, Lysis of Cells",-1,,0.47,UNCHECKED,UNREVIEWED,,0,19129738,paraffin,Drug,MAPS_TO,,<auto>,1738328070344,
80047,BETA STREPTOCOCCUS GROUP G,-1,,0.84,APPROVED,EQUAL,Finn Fassbender,1738329224306,4326764,"Streptococcus, group G",Observation,MAPS_TO,,<auto>,1738328070345,
90734,FINEGOLDIA (PEPTOSTREPTOCOCCUS) SPECIES,-1,,0.64,UNCHECKED,UNREVIEWED,,0,4348178,Peptostreptococcus,Observation,MAPS_TO,,<auto>,1738328070381,
90172,HCV GENOTYPE,-1,,0.56,UNCHECKED,UNREVIEWED,,0,4181037,Genotype determination,Measurement,MAPS_TO,,<auto>,1738328070460,
90191,MUMPS IgG ANTIBODY,-1,,0.79,UNCHECKED,UNREVIEWED,,0,44807130,Mumps virus IgG antibody measurement,Measurement,MAPS_TO,,<auto>,1738328070611,
70048,NAIL SCRAPINGS,-1,,0.75,APPROVED,EQUAL,Finn Fassbender,1738328514017,40490916,Specimen from nail obtained by scraping,Specimen,MAPS_TO,,Finn Fassbender,1738328513111,
90046,WOUND CULTURE,-1,,0.65,APPROVED,INEXACT,Finn Fassbender,1738330906417,4296651,"Wound microscopy, culture and sensitivities",Measurement,MAPS_TO,,Finn Fassbender,1738330905941,
70002,THROAT FOR STREP,-1,,0.49,APPROVED,EQUAL,Finn Fassbender,1738328123388,4119519,Throat swab,Specimen,MAPS_TO,,Finn Fassbender,1738328121435,
90268,FLUID CULTURE,-1,,0.76,UNCHECKED,UNREVIEWED,,0,4024510,"Microbial culture, body fluid",Measurement,MAPS_TO,,<auto>,1738328071002,
80048,BETA STREPTOCOCCUS,-1,,0.86,APPROVED,EQUAL,Finn Fassbender,1738329462623,4200707,Beta-hemolytic Streptococcus,Observation,MAPS_TO,,Finn Fassbender,1738329461999,
90078,CHROMOSOME ANALYSIS-FLUID,-1,,0.72,APPROVED,EQUAL,Finn Fassbender,1738331028636,4229610,Chromosome analysis,Procedure,MAPS_TO,,<auto>,1738328071069,
90735,AGGREGATIBACTER SPECIES,-1,,1.00,UNCHECKED,UNREVIEWED,,0,40480430,Aggregatibacter,Observation,MAPS_TO,,<auto>,1738328071109,
90221,C. difficile PCR,-1,,0.42,UNCHECKED,UNREVIEWED,,0,44816333,Clostridioides difficile,Drug,MAPS_TO,,<auto>,1738328071155,
70019,BONE MARROW - CYTOGENETICS,-1,,0.55,APPROVED,EQUAL,Finn Fassbender,1738328284312,4006634,Bone marrow cytological material,Specimen,MAPS_TO,,<auto>,1738328071159,
90049,BRUCELLA CULTURE,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1738330912455,4045645,Brucella culture,Measurement,MAPS_TO,,<auto>,1738328071257,
90173,Acid Fast Stain for Cryptosporidium,-1,,0.71,UNCHECKED,UNREVIEWED,,0,4308728,Cryptosporidium,Observation,MAPS_TO,,<auto>,1738328071299,
90104,Direct Antigen Test for Herpes Simplex Virus Types 1 & 2,-1,,0.67,UNCHECKED,UNREVIEWED,,0,4018031,Measurement of Human herpesvirus 1 antibody,Measurement,MAPS_TO,,<auto>,1738328071327,
70003,ABSCESS,-1,,0.76,APPROVED,EQUAL,Finn Fassbender,1738328142913,4124271,Abscess swab,Specimen,MAPS_TO,,Finn Fassbender,1738328142164,
70049,NEOPLASTIC BLOOD,-1,,0.43,APPROVED,EQUAL,Finn Fassbender,1738328524353,4001225,Blood specimen,Specimen,MAPS_TO,,Finn Fassbender,1738328523602,
90192,CMV Viral Load,-1,,0.67,UNCHECKED,UNREVIEWED,,0,4201046,HIV viral load,Measurement,MAPS_TO,,<auto>,1738328071389,
90079,TISSUE CULTURE-CVS,-1,,0.58,APPROVED,EQUAL,Finn Fassbender,1738331031523,4300293,Tissue culture,Measurement,MAPS_TO,,<auto>,1738328071618,
70004,ARTHROPOD,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1738328147622,42535845,Arthropod material submitted as specimen,Specimen,MAPS_TO,,Finn Fassbender,1738328146852,
70051,"FLUID,OTHER",-1,,0.25,APPROVED,EQUAL,Finn Fassbender,1738328528542,4122251,Fluid specimen,Specimen,MAPS_TO,,Finn Fassbender,1738328527698,
70053,PERITONEAL FLUID,-1,,0.80,APPROVED,EQUAL,Finn Fassbender,1738328557533,4043942,Peritoneal fluid specimen,Specimen,MAPS_TO,,<auto>,1738328071987,
90736,AGGREGATIBACTER (HAEMOPHILUS) APHROPHILUS,-1,,0.73,UNCHECKED,UNREVIEWED,,0,40484530,Aggregatibacter aphrophilus,Observation,MAPS_TO,,<auto>,1738328072011,
70020,BRONCHIAL BRUSH,-1,,0.73,APPROVED,EQUAL,Finn Fassbender,1738328286909,4204953,Bronchial brushings specimen,Specimen,MAPS_TO,,<auto>,1738328072135,
90193,voided,-1,,0.57,UNCHECKED,UNREVIEWED,,0,46270290,Voided urine specimen,Specimen,MAPS_TO,,<auto>,1738328072145,
90050,GRAM STAIN- R/O THRUSH,-1,,0.38,APPROVED,EQUAL,Finn Fassbender,1738330917949,4266852,Gram stain method,Procedure,MAPS_TO,,<auto>,1738328072148,
90080,TISSUE CULTURE-TISSUE,-1,,0.74,APPROVED,EQUAL,Finn Fassbender,1738331031792,4300293,Tissue culture,Measurement,MAPS_TO,,<auto>,1738328072305,
90105,Respiratory Viral Antigen Screen,-1,,0.62,UNCHECKED,UNREVIEWED,,0,4064927,Respiratory disease screening,Measurement,MAPS_TO,,<auto>,1738328072350,
70005,ASPIRATE,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1738328149150,4001224,Specimen obtained by aspiration,Specimen,MAPS_TO,,<auto>,1738328072509,
90222,MTB Direct Amplification,-1,,0.35,UNCHECKED,UNREVIEWED,,0,4239666,Nucleic acid amplification,Procedure,MAPS_TO,,<auto>,1738328072520,
90227,"Sonication culture, prosthetic joint",-1,,0.54,UNCHECKED,UNREVIEWED,,0,4210602,Arthrotomy with removal of prosthesis,Procedure,MAPS_TO,,<auto>,1738328072541,
70054,PLEURAL FLUID,-1,,0.77,APPROVED,EQUAL,Finn Fassbender,1738328557563,4302933,Pleural fluid specimen,Specimen,MAPS_TO,,<auto>,1738328072594,
90737,ALCALIGENES SPECIES,-1,,1.00,UNCHECKED,UNREVIEWED,,0,4288470,Alcaligenes,Observation,MAPS_TO,,<auto>,1738328072633,
70052,PERIPHERAL BLOOD LYMPHOCYTES,-1,,0.73,APPROVED,EQUAL,Finn Fassbender,1738328550485,4002884,Lymphocyte specimen,Specimen,MAPS_TO,,Finn Fassbender,1738328549686,
90174,Concentration and Stain for Giardia,-1,,0.41,UNCHECKED,UNREVIEWED,,0,4093754,Concentration for ova and cysts,Measurement,MAPS_TO,,<auto>,1738328072969,
90106,MICROSPORIDIA STAIN,-1,,0.82,UNCHECKED,UNREVIEWED,,0,4303680,Microsporidia,Observation,MAPS_TO,,<auto>,1738328072994,
90083,FECAL CULTURE - R/O VIBRIO,-1,,0.49,APPROVED,EQUAL,Finn Fassbender,1738331067686,4024963,Stool culture,Measurement,MAPS_TO,,Finn Fassbender,1738331066457,
70021,BRONCHOALVEOLAR LAVAGE,-1,,0.92,APPROVED,EQUAL,Finn Fassbender,1738328290727,4121345,Bronchoalveolar lavage fluid specimen,Specimen,MAPS_TO,,Finn Fassbender,1738328290119,
90194,R/O Group B Strep - Penicillin Allergy,-1,,0.40,UNCHECKED,UNREVIEWED,,0,4183468,Group B streptococcus,Observation,MAPS_TO,,<auto>,1738328073067,
90228,Lyme IgG,-1,,0.43,UNCHECKED,UNREVIEWED,,0,44807443,Lysozyme IgG antibody measurement,Measurement,MAPS_TO,,<auto>,1738328073128,
70006,ANORECTAL/VAGINAL,-1,,0.29,APPROVED,INEXACT,Finn Fassbender,1738328162131,4119517,Perineal swab,Specimen,MAPS_TO,,Finn Fassbender,1738328159914,
70055,POSTMORTEM CULTURE,-1,,0.77,APPROVED,INEXACT,Finn Fassbender,1738328571253,4046028,Postmortem care,Observation,MAPS_TO,,<auto>,1738328073221,
90053,CYTOMEGALOVIRUS EARLY ANTIGEN TEST (SHELL VIAL METHOD),-1,,0.67,APPROVED,EQUAL,Finn Fassbender,1738330922731,4162832,Cytomegalovirus early antigen assay,Measurement,MAPS_TO,,<auto>,1738328073388,
90224,Cipro Resistant Screen,-1,,0.46,UNCHECKED,UNREVIEWED,,0,4308796,Tangent screen testing,Procedure,MAPS_TO,,<auto>,1738328073390,
90738,ELIZABETHKINGIA (CHRYSEOBACTERIUM) MENIGOSEPTICA,-1,,0.66,UNCHECKED,UNREVIEWED,,0,4138034,Elizabethkingia meningoseptica,Observation,MAPS_TO,,<auto>,1738328073524,
90229,Lyme IgM,-1,,0.40,UNCHECKED,UNREVIEWED,,0,4147733,Lyme ELISA test,Measurement,MAPS_TO,,<auto>,1738328073691,
90195,Reflex HCV Qual PCR,-1,,0.41,UNCHECKED,UNREVIEWED,,0,4273104,Hepatitis C antibody measurement,Measurement,MAPS_TO,,<auto>,1738328073763,
70007,BLOOD BAG FLUID,-1,,0.56,APPROVED,EQUAL,Finn Fassbender,1738328200617,4001347,Specimen from blood bag,Specimen,MAPS_TO,,Finn Fassbender,1738328191115,
90086,FECAL CULTURE - R/O YERSINIA,-1,,0.50,APPROVED,EQUAL,Finn Fassbender,1738331078409,4024963,Stool culture,Measurement,MAPS_TO,,Finn Fassbender,1738331073980,
90175,HIV-1 Viral Load/Ultrasensitive,-1,,0.48,UNCHECKED,UNREVIEWED,,0,4230974,Human immunodeficiency virus type I,Observation,MAPS_TO,,<auto>,1738328073901,
70022,BRONCHIAL WASHINGS,-1,,0.95,APPROVED,EQUAL,Finn Fassbender,1738328308411,4121345,Bronchoalveolar lavage fluid specimen,Specimen,MAPS_TO,,Finn Fassbender,1738328307776,
70056,RECTAL - R/O GC,-1,,0.28,APPROVED,EQUAL,Finn Fassbender,1738328585549,4124280,Rectal swab,Specimen,MAPS_TO,,Finn Fassbender,1738328583426,
90107,Respiratory Virus Identification,-1,,0.74,UNCHECKED,UNREVIEWED,,0,4044973,Virus identification,Measurement,MAPS_TO,,<auto>,1738328073945,
90225,ED Gram Stain for Yeast,-1,,0.54,UNCHECKED,UNREVIEWED,,0,4266852,Gram stain method,Procedure,MAPS_TO,,<auto>,1738328074148,
90230,Stool Hold Request,-1,,0.58,UNCHECKED,UNREVIEWED,,0,4216165,Test request,Observation,MAPS_TO,,<auto>,1738328074160,
90054,IMMUNOFLUORESCENT TEST FOR PNEUMOCYSTIS CARINII,-1,,0.82,APPROVED,EQUAL,Finn Fassbender,1738330935605,4190645,Pneumocystis jirovecii immunofluorescence,Measurement,MAPS_TO,,Finn Fassbender,1738330929164,
90198,Staph aureus Screen,-1,,0.54,UNCHECKED,UNREVIEWED,,0,4296650,Methicillin resistant Staphylococcus aureus screening test,Measurement,MAPS_TO,,<auto>,1738328074330,
90177,HBV Viral Load,-1,,0.66,UNCHECKED,UNREVIEWED,,0,4201046,HIV viral load,Measurement,MAPS_TO,,<auto>,1738328074369,
90231,Swab - R/O Yeast - IC,-1,,0.40,UNCHECKED,UNREVIEWED,,0,4124277,Vaginal swab,Specimen,MAPS_TO,,<auto>,1738328074439,
70023,CATHETER TIP-IV,-1,,0.41,APPROVED,EQUAL,Finn Fassbender,1738328326028,4001350,Catheter tip submitted as specimen,Specimen,MAPS_TO,,Finn Fassbender,1738328325095,
70008,BRONCHIAL BRUSH - PROTECTED,-1,,0.51,APPROVED,EQUAL,Finn Fassbender,1738328210114,4204953,Bronchial brushings specimen,Specimen,MAPS_TO,,Finn Fassbender,1738328207481,
70057,Rapid Respiratory Viral Screen & Culture,-1,,0.50,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
90226,RPR w/check for Prozone,-1,,0.32,UNCHECKED,UNREVIEWED,,0,37499487,ozone,Drug,MAPS_TO,,<auto>,1738328074643,
70009,BILE,-1,,0.52,APPROVED,EQUAL,Finn Fassbender,1738328211635,4001061,Bile specimen,Specimen,MAPS_TO,,<auto>,1738328074784,
90178,FUNGAL CULTURE (HAIR/SKIN/NAILS),-1,,0.33,UNCHECKED,UNREVIEWED,,0,4006847,Fungal blood culture,Measurement,MAPS_TO,,<auto>,1738328074896,
90232,Staph aureus Preop PCR,-1,,0.42,UNCHECKED,UNREVIEWED,,0,4149419,Staphylococcus aureus,Observation,MAPS_TO,,<auto>,1738328074919,
70010,BIOPSY,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1738328220973,4121220,Biopsy specimen,Specimen,MAPS_TO,,Finn Fassbender,1738328219198,
70024,VIRAL CULTURE: R/O CYTOMEGALOVIRUS,-1,,0.60,APPROVED,EQUAL,Finn Fassbender,1738328338969,37303841,Viral isolate specimen,Specimen,MAPS_TO,,Finn Fassbender,1738328338432,
90199,Immunofluorescent test for Pneumocystis jirovecii (carinii),-1,,0.79,UNCHECKED,UNREVIEWED,,0,4190645,Pneumocystis jirovecii immunofluorescence,Measurement,MAPS_TO,,<auto>,1738328075102,
70058,RAPID RESPIRATORY VIRAL ANTIGEN TEST,-1,,0.50,UNCHECKED,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,,,0,
70025,CRE Screen,-1,,0.82,APPROVED,INEXACT,Finn Fassbender,1738328924126,4120698,Swab,Specimen,MAPS_TO,,Finn Fassbender,1738328919047,
90233,C. difficile Toxin antigen assay,-1,,0.62,UNCHECKED,UNREVIEWED,,0,4039363,Clostridium difficile antigen assay,Measurement,MAPS_TO,,<auto>,1738328075391,
70011,BLOOD CULTURE ( MYCO/F LYTIC BOTTLE),-1,,0.42,APPROVED,EQUAL,Finn Fassbender,1738328230221,618898,Blood specimen in blood culture bottle,Specimen,MAPS_TO,,<auto>,1738328075490,
90179,POTASSIUM HYDROXIDE PREPARATION (HAIR/SKIN/NAILS),-1,,0.48,UNCHECKED,UNREVIEWED,,0,4099465,KOH preparation,Procedure,MAPS_TO,,<auto>,1738328075505,
70059,Staph aureus swab,-1,,0.61,APPROVED,EQUAL,Finn Fassbender,1738328636560,4120698,Swab,Specimen,MAPS_TO,,Finn Fassbender,1738328635768,
70026,CSF;SPINAL FLUID,-1,,0.29,APPROVED,EQUAL,Finn Fassbender,1738328351979,4124259,Cerebrospinal fluid specimen,Specimen,MAPS_TO,,<auto>,1738328075558,
90200,STAT OR Gram Stain,-1,,0.76,UNCHECKED,UNREVIEWED,,0,4266852,Gram stain method,Procedure,MAPS_TO,,<auto>,1738328075611,
90235,REFLEX URINE CULTURE,-1,,0.67,UNCHECKED,UNREVIEWED,,0,4024509,Urine culture,Measurement,MAPS_TO,,<auto>,1738328075732,
70012,BLOOD CULTURE,-1,,1.00,APPROVED,EQUAL,Finn Fassbender,1738328246056,618898,Blood specimen in blood culture bottle,Specimen,MAPS_TO,,Finn Fassbender,1738328245100,
70027,CORNEAL EYE SCRAPINGS,-1,,0.83,APPROVED,EQUAL,Finn Fassbender,1738328362691,4119388,Corneal scraping specimen,Specimen,MAPS_TO,,<auto>,1738328075993,
90180,O&P MACROSCOPIC EXAM - WORM,-1,,0.47,UNCHECKED,UNREVIEWED,,0,4057741,Sample macroscopy,Measurement,MAPS_TO,,<auto>,1738328076061,
90201,"Blood Culture, Routine",-1,,0.75,UNCHECKED,UNREVIEWED,,0,4107893,Blood culture,Measurement,MAPS_TO,,<auto>,1738328076086,
70060,Stem Cell - Blood Culture,-1,,0.70,APPROVED,INEXACT,Finn Fassbender,1738328650955,618898,Blood specimen in blood culture bottle,Specimen,MAPS_TO,,Finn Fassbender,1738328649115,
70013,FLUID RECEIVED IN BLOOD CULTURE BOTTLES,-1,,0.67,APPROVED,EQUAL,Finn Fassbender,1738328247471,618898,Blood specimen in blood culture bottle,Specimen,MAPS_TO,,<auto>,1738328076275,
70061,SKIN SCRAPINGS,-1,,0.76,APPROVED,EQUAL,Finn Fassbender,1738328656625,40490358,Specimen from skin obtained by scraping,Specimen,MAPS_TO,,Finn Fassbender,1738328656027,
90236,"Anaerobic culture, Prosthetic Joint Fluid",-1,,0.53,UNCHECKED,UNREVIEWED,,0,4024510,"Microbial culture, body fluid",Measurement,MAPS_TO,,<auto>,1738328076411,
90202,"Blood Culture, Neonate",-1,,0.73,UNCHECKED,UNREVIEWED,,0,4107893,Blood culture,Measurement,MAPS_TO,,<auto>,1738328076559,
90181,O&P MACROSCOPIC EXAM - ARTHROPOD,-1,,0.45,UNCHECKED,UNREVIEWED,,0,4057741,Sample macroscopy,Measurement,MAPS_TO,,<auto>,1738328076592,
70014,BLOOD CULTURE - NEONATE,-1,,0.73,APPROVED,EQUAL,Finn Fassbender,1738328251250,618898,Blood specimen in blood culture bottle,Specimen,MAPS_TO,,Finn Fassbender,1738328250744,
70062,SPUTUM,-1,,0.74,APPROVED,EQUAL,Finn Fassbender,1738328661256,4002876,Sputum specimen,Specimen,MAPS_TO,,Finn Fassbender,1738328660710,
70028,Direct Antigen Test for Herpes Simplex Virus Types 1 & 2,-1,,0.67,APPROVED,INEXACT,Finn Fassbender,1738328377246,37303841,Viral isolate specimen,Specimen,MAPS_TO,,Finn Fassbender,1738328374787,
90238,POST-MORTEM ACID-FAST CULTURE,-1,,0.55,UNCHECKED,UNREVIEWED,,0,4348172,Acid-fast bacillus,Observation,MAPS_TO,,<auto>,1738328076896,
70015,BLOOD,-1,,0.68,APPROVED,EQUAL,Finn Fassbender,1738328256713,4001225,Blood specimen,Specimen,MAPS_TO,,Finn Fassbender,1738328255896,
70064,STOOL,-1,,0.66,APPROVED,EQUAL,Finn Fassbender,1738328665168,4002879,Stool specimen,Specimen,MAPS_TO,,<auto>,1738328076991,
90182,STEM CELL - AEROBIC BOTTLE,-1,,0.54,UNCHECKED,UNREVIEWED,,0,3667301,Blood specimen in aerobic blood culture bottle,Specimen,MAPS_TO,,<auto>,1738328077071,
90203,Aerobic Bottle Gram Stain,-1,,0.54,UNCHECKED,UNREVIEWED,,0,3667301,Blood specimen in aerobic blood culture bottle,Specimen,MAPS_TO,,<auto>,1738328077099,
70029,DIALYSIS FLUID,-1,,0.81,APPROVED,EQUAL,Finn Fassbender,1738328387424,4119380,Dialysate specimen,Specimen,MAPS_TO,,Finn Fassbender,1738328386943,
70016,BLOOD CULTURE (POST-MORTEM),-1,,0.58,APPROVED,EQUAL,Finn Fassbender,1738328262621,618898,Blood specimen in blood culture bottle,Specimen,MAPS_TO,,Finn Fassbender,1738328262112,
70065,SCOTCH TAPE PREP/PADDLE,-1,,0.43,APPROVED,EQUAL,Finn Fassbender,1738328670068,4121357,Scotch tape slide specimen,Specimen,MAPS_TO,,<auto>,1738328077476,
90239,POST-MORTEM DIRECT ACID-FAST STAIN,-1,,0.53,UNCHECKED,UNREVIEWED,,0,4348172,Acid-fast bacillus,Observation,MAPS_TO,,<auto>,1738328077504,
90184,STEM CELL - ANAEROBIC BOTTLE,-1,,0.55,UNCHECKED,UNREVIEWED,,0,3667306,Blood specimen in anaerobic blood culture bottle,Specimen,MAPS_TO,,<auto>,1738328077532,
